epoch,train_loss,train_err,test_err
60,0.36895591020584106,0.21204,0.2353
61,0.6100307703018188,0.15982,0.1857
62,0.4227409362792969,0.23978,0.2565
63,0.32391563057899475,0.1493,0.174
64,0.3136410117149353,0.12942,0.1558
65,0.272585928440094,0.14576,0.1763
66,0.4230419099330902,0.13278,0.1664
67,0.4635125994682312,0.14906,0.1678
68,0.2815101742744446,0.15708,0.186
69,0.462240606546402,0.14346,0.1749
70,0.21715107560157776,0.22502,0.2533
71,0.3974120616912842,0.12724,0.1584
72,0.25663459300994873,0.16744,0.2013
73,0.46785783767700195,0.13238,0.1632
74,0.5993397831916809,0.17776,0.2065
75,0.4548417925834656,0.15954,0.1869
76,0.3977408707141876,0.14682,0.1755
77,0.41150254011154175,0.20686,0.2339
78,0.34124132990837097,0.1318,0.159
79,0.33601027727127075,0.14162,0.1677
80,0.4115244746208191,0.16202,0.1951
81,0.3969270884990692,0.13646,0.1695
82,0.12733708322048187,0.06118,0.1047
83,0.1868068128824234,0.055,0.1024
84,0.19104322791099548,0.0514,0.1
85,0.21875350177288055,0.04812,0.1016
86,0.22856159508228302,0.04604,0.1011
87,0.12067124992609024,0.04306,0.1016
88,0.29400214552879333,0.04336,0.1
89,0.18859627842903137,0.04148,0.0998
90,0.11462993919849396,0.03962,0.1019
91,0.09519674628973007,0.0395,0.102
92,0.18728356063365936,0.0391,0.1019
93,0.0952262207865715,0.0372,0.1005
94,0.13943079113960266,0.03652,0.102
95,0.10340867936611176,0.03626,0.1036
96,0.11130028963088989,0.03472,0.1025
97,0.12620040774345398,0.03382,0.1028
98,0.1728634536266327,0.03182,0.104
99,0.15016105771064758,0.03526,0.1039
100,0.11758744716644287,0.0324,0.1053
101,0.19515681266784668,0.03194,0.1034
102,0.1465124785900116,0.0309,0.1042
103,0.2024872750043869,0.03124,0.1046
104,0.15744677186012268,0.0292,0.1042
105,0.2672854959964752,0.03146,0.1068
106,0.08883585780858994,0.02818,0.1053
107,0.08976199477910995,0.02576,0.1043
108,0.06759854406118393,0.02672,0.1033
109,0.05879231542348862,0.02544,0.1026
110,0.11372771114110947,0.02622,0.1042
111,0.09981480240821838,0.026,0.1074
112,0.08706234395503998,0.0262,0.1046
113,0.08969968557357788,0.02614,0.1058
114,0.025249039754271507,0.02426,0.1052
115,0.07081495225429535,0.02808,0.109
116,0.07546355575323105,0.0274,0.1033
117,0.08736123144626617,0.0224,0.1077
118,0.02841593697667122,0.02496,0.1112
119,0.07400241494178772,0.02304,0.1032
120,0.030400613322854042,0.0227,0.106
121,0.1319480836391449,0.02446,0.1079
122,0.0772266760468483,0.02162,0.1068
123,0.04037652909755707,0.01592,0.1004
124,0.11034498363733292,0.01468,0.0999
125,0.08792069554328918,0.01386,0.0988
126,0.12539394199848175,0.01314,0.0993
127,0.0858430489897728,0.01284,0.0984
128,0.04087367281317711,0.01278,0.0993
129,0.03145797550678253,0.01238,0.0992
130,0.03222182020545006,0.01238,0.1006
131,0.10824993997812271,0.01208,0.101
132,0.027069712057709694,0.01146,0.1019
133,0.05965138599276543,0.01152,0.1011
134,0.07617103308439255,0.01162,0.1003
135,0.03450822830200195,0.01082,0.1007
136,0.06502640247344971,0.0105,0.1015
137,0.06498096138238907,0.0111,0.0984
138,0.07538378238677979,0.01124,0.1008
139,0.05765814706683159,0.01096,0.0998
140,0.06479665637016296,0.01064,0.099
141,0.09036793559789658,0.01046,0.099
142,0.018907610327005386,0.00918,0.1012
143,0.03836410492658615,0.00986,0.1012
144,0.011286260560154915,0.0107,0.1007
145,0.04315005615353584,0.00982,0.1003
146,0.037114840000867844,0.01018,0.1023
147,0.12569989264011383,0.00962,0.0997
148,0.020829537883400917,0.01026,0.1008
149,0.050913285464048386,0.01008,0.1005
150,0.1599457710981369,0.0095,0.1005
151,0.04519046097993851,0.0094,0.1021
152,0.04058969020843506,0.0095,0.1004
153,0.05757623910903931,0.0098,0.1009
154,0.02152961678802967,0.00948,0.1003
155,0.04781818389892578,0.00884,0.0995
156,0.061631254851818085,0.00912,0.1004
157,0.026792462915182114,0.00914,0.1005
158,0.03487582132220268,0.00966,0.102
159,0.055620431900024414,0.00918,0.1007
160,0.07853104174137115,0.00938,0.0996
161,0.023611867800354958,0.00904,0.1
162,0.014753835275769234,0.00878,0.1
163,0.10084259510040283,0.00882,0.1015
