epoch,train_loss,train_err,test_err
54,0.1677258014678955,0.12318,0.1613
55,0.39195388555526733,0.17312,0.2079
56,0.2332412302494049,0.11048,0.1499
57,0.34871479868888855,0.11734,0.152
58,0.4564914107322693,0.14256,0.18
59,0.22723853588104248,0.14248,0.1753
60,0.3627980351448059,0.17568,0.2126
61,0.33960193395614624,0.1314,0.1683
62,0.2811151444911957,0.13448,0.176
63,0.12545990943908691,0.14038,0.1764
64,0.23624829947948456,0.10926,0.1475
65,0.37520653009414673,0.20664,0.2448
66,0.31280308961868286,0.12978,0.1636
67,0.31860998272895813,0.18274,0.2162
68,0.3474995195865631,0.1342,0.1701
69,0.2249552458524704,0.17282,0.2111
70,0.4108215868473053,0.11218,0.1548
71,0.2763739228248596,0.12962,0.1717
72,0.2592102587223053,0.17208,0.2103
73,0.2882028818130493,0.12354,0.1679
74,0.3599745035171509,0.11274,0.1535
75,0.3816768229007721,0.15112,0.1915
76,0.3114756941795349,0.1141,0.1491
77,0.3022507429122925,0.13246,0.1665
78,0.4040224552154541,0.15176,0.1845
79,0.32706886529922485,0.1431,0.1832
80,0.5238103866577148,0.10434,0.1489
81,0.24239881336688995,0.13172,0.1609
82,0.23032036423683167,0.05174,0.1041
83,0.10985574871301651,0.04528,0.103
84,0.07849100977182388,0.0424,0.1035
85,0.15756595134735107,0.03906,0.1027
86,0.1116781085729599,0.0367,0.1006
87,0.10818058252334595,0.03548,0.101
88,0.0776689201593399,0.03582,0.1019
89,0.12586072087287903,0.03472,0.1022
90,0.09021316468715668,0.03218,0.1012
91,0.1551913022994995,0.03208,0.1007
92,0.08164587616920471,0.0318,0.1014
93,0.2927176356315613,0.02996,0.1004
94,0.07532887905836105,0.03082,0.1037
95,0.08151981979608536,0.02806,0.101
96,0.1512995958328247,0.02714,0.1018
97,0.06109783053398132,0.02708,0.1021
98,0.149363175034523,0.02656,0.1003
99,0.043170563876628876,0.02554,0.101
100,0.06507852673530579,0.02654,0.0999
101,0.11324671655893326,0.02638,0.103
102,0.06807736307382584,0.02504,0.1008
103,0.09118486940860748,0.02598,0.1027
104,0.0913214385509491,0.02304,0.1028
105,0.10263699293136597,0.0249,0.1013
106,0.055514268577098846,0.0249,0.1016
107,0.11198780685663223,0.02198,0.1025
108,0.06719914823770523,0.02222,0.102
109,0.09567111730575562,0.02384,0.1074
110,0.05638102814555168,0.02006,0.1018
111,0.12939052283763885,0.02098,0.1041
112,0.08109273761510849,0.02092,0.1025
113,0.12623535096645355,0.01944,0.1026
114,0.08945709466934204,0.02076,0.1043
115,0.10374528169631958,0.02046,0.1054
116,0.04548400267958641,0.0196,0.1024
117,0.11066631972789764,0.01812,0.1042
118,0.1220647543668747,0.01866,0.1052
119,0.04876953363418579,0.01782,0.1026
120,0.09995933622121811,0.01744,0.1024
121,0.0335206612944603,0.01954,0.1032
122,0.043432168662548065,0.01858,0.1032
123,0.0724315270781517,0.01316,0.0996
124,0.08452899754047394,0.0127,0.0997
125,0.02046304941177368,0.01232,0.1002
126,0.013040374033153057,0.01162,0.1004
127,0.08504108339548111,0.01154,0.099
128,0.02535204216837883,0.0103,0.1009
129,0.07714783400297165,0.01064,0.1008
130,0.009722332470119,0.0105,0.0999
131,0.03811292722821236,0.01092,0.0988
132,0.0572599358856678,0.01048,0.098
133,0.04975036904215813,0.00976,0.0989
134,0.016113536432385445,0.01008,0.0996
135,0.06748241186141968,0.01038,0.0999
136,0.05775277689099312,0.00994,0.0995
137,0.03237917646765709,0.01012,0.0996
138,0.08842333406209946,0.0095,0.099
139,0.0159420408308506,0.01008,0.0976
140,0.07471340149641037,0.0094,0.0988
141,0.059754878282547,0.0099,0.0998
142,0.00915312860161066,0.0097,0.1002
143,0.031001556664705276,0.00944,0.0993
144,0.02735201083123684,0.00842,0.0997
145,0.06075475364923477,0.00852,0.0976
146,0.022866209968924522,0.00976,0.1004
147,0.0814262181520462,0.00824,0.1007
148,0.06762755662202835,0.00922,0.1009
149,0.035086892545223236,0.0088,0.1001
150,0.07088352739810944,0.00886,0.1002
151,0.048338644206523895,0.00836,0.1001
152,0.007809077389538288,0.0085,0.0998
153,0.026224473491311073,0.00892,0.1003
154,0.10135716199874878,0.00848,0.1002
155,0.05159700661897659,0.00834,0.1012
156,0.06552712619304657,0.00824,0.1008
157,0.040852129459381104,0.00824,0.1011
158,0.051684845238924026,0.00866,0.1005
159,0.05892104655504227,0.00856,0.1002
160,0.05410792678594589,0.0083,0.1017
161,0.06592340022325516,0.00822,0.1001
162,0.02880670689046383,0.00784,0.1006
163,0.10295574367046356,0.00778,0.0998
