epoch,train_loss,train_err,test_err
95,0.02905206009745598,0.00588,0.0746
96,0.023626096546649933,0.0056,0.0731
97,0.029630299657583237,0.00502,0.0764
98,0.007199164479970932,0.00488,0.0758
99,0.005804331041872501,0.00458,0.0741
100,0.027080243453383446,0.0041,0.0745
101,0.018745018169283867,0.00356,0.0745
102,0.012621005065739155,0.00418,0.0772
103,0.04838915541768074,0.00352,0.0759
104,0.007611522916704416,0.00354,0.0756
105,0.02440446987748146,0.0035,0.0721
106,0.006567581091076136,0.00304,0.0752
107,0.06177423149347305,0.00266,0.0747
108,0.011395913548767567,0.00304,0.0758
109,0.06745389848947525,0.00226,0.0747
110,0.018196817487478256,0.00242,0.0756
111,0.011435343883931637,0.00218,0.074
112,0.03543182462453842,0.0024,0.0752
113,0.009551416151225567,0.0029,0.0756
114,0.005187267903238535,0.00214,0.0749
115,0.021430108696222305,0.00236,0.0746
116,0.001402048859745264,0.00224,0.0753
117,0.03408793359994888,0.00174,0.0728
118,0.016053922474384308,0.002,0.0753
119,0.022658608853816986,0.00224,0.0738
120,0.0298306941986084,0.00202,0.0747
121,0.0030803889967501163,0.00218,0.0735
122,0.005804507993161678,0.00184,0.0739
123,0.03258853033185005,0.00134,0.072
124,0.005441688932478428,0.00128,0.0716
125,0.0024946636985987425,0.00116,0.072
126,0.02748497761785984,0.00092,0.0718
127,0.007883181795477867,0.00102,0.0729
128,0.05524996668100357,0.00104,0.0715
129,0.0014286894584074616,0.0011,0.0737
130,0.0016769806388765574,0.00072,0.0717
131,0.007099822163581848,0.00098,0.0717
132,0.0009843299631029367,0.00088,0.0718
133,0.0029961697291582823,0.0007,0.0718
134,0.00045058844261802733,0.00086,0.0715
135,0.0023239157162606716,0.00096,0.0715
136,0.06636279076337814,0.00062,0.0716
137,0.0060929832980036736,0.00094,0.0728
138,0.001919461996294558,0.00064,0.0723
139,0.0024664299562573433,0.00062,0.0722
140,0.00677967956289649,0.00078,0.0715
141,0.00776830455288291,0.00056,0.0724
142,0.001047492609359324,0.00062,0.0717
143,0.0036218571476638317,0.00082,0.0711
144,0.0019717495888471603,0.00058,0.0714
145,0.017949774861335754,0.00064,0.0715
146,0.016711771488189697,0.00068,0.072
147,0.0003940301830880344,0.00052,0.0721
148,0.00782753061503172,0.00052,0.0718
149,0.023406807333230972,0.00052,0.0718
150,0.0015529694501310587,0.00054,0.0716
151,0.005536489188671112,0.00068,0.0711
152,0.015558667480945587,0.00046,0.071
153,0.006373885087668896,0.00074,0.0709
154,0.012123946100473404,0.00074,0.0716
155,0.03249978646636009,0.0005,0.0705
156,0.0027961861342191696,0.00056,0.0707
157,0.026051606982946396,0.0006,0.0709
158,0.03076183795928955,0.00046,0.0714
159,0.0025933929719030857,0.00054,0.0705
160,0.009353196248412132,0.00066,0.0702
161,0.009456273168325424,0.00048,0.0721
162,0.0017783625517040491,0.0004,0.0717
163,0.007747899740934372,0.00056,0.0714
